id,delivery_person_age,delivery_person_ratings,order_date,order_time,pickup_time,weather_conditions,road_traffic_density,order_type,vehicle_type,multiple_deliveries,festival,city,time_taken_mins,order_year,order_day,order_month,pickup_day_period
15140,25,4.7,2022-03-13,11:25,11:30,Fog,High,Buffet,motorcycle,1,No,Metropolitian,26,2022,Sunday,March,Morning
15141,24,5.0,2022-04-03,08:35,08:40,Windy,Low,Snack,motorcycle,0,No,Metropolitian,13,2022,Sunday,April,Morning
15142,24,4.7,2022-03-02,21:50,22:05,Sunny,Jam,Buffet,motorcycle,1,No,Metropolitian,15,2022,Wednesday,March,Night
15143,20,4.7,2022-03-05,17:40,17:50,Fog,Medium,Meal,scooter,0,No,Metropolitian,11,2022,Saturday,March,Evening
15144,26,4.7,2022-04-06,23:30,23:45,Cloudy,Low,Drinks,scooter,0,No,Metropolitian,25,2022,Wednesday,April,Night
15145,34,4.9,2022-02-16,22:55,23:10,Windy,Low,Buffet,motorcycle,1,No,Urban,21,2022,Wednesday,February,Night
15146,21,4.9,2022-03-17,22:35,22:45,Cloudy,Low,Snack,motorcycle,1,No,Urban,20,2022,Thursday,March,Night
15147,39,4.0,2022-03-16,19:45,19:50,Fog,Jam,Snack,scooter,2,No,Metropolitian,42,2022,Wednesday,March,Evening
15148,23,4.3,2022-03-13,23:55,00:10,Stormy,Low,Meal,motorcycle,0,No,Metropolitian,27,2022,Sunday,March,Midnight
15149,36,4.8,2022-02-11,18:10,18:20,Sandstorms,Medium,Meal,scooter,0,No,Metropolitian,33,2022,Friday,February,Evening
15150,32,4.7,2022-03-26,12:40,12:45,Stormy,High,Drinks,motorcycle,1,No,Urban,33,2022,Saturday,March,Afternoon
15151,20,3.2,2022-03-08,22:55,23:05,Sunny,Low,Snack,motorcycle,1,No,Metropolitian,39,2022,Tuesday,March,Night
15152,33,5.0,2022-03-26,14:30,14:40,Sandstorms,High,Buffet,scooter,1,No,Metropolitian,25,2022,Saturday,March,Afternoon
15153,20,4.7,2022-03-28,17:50,17:55,Sunny,Medium,Drinks,motorcycle,1,No,Metropolitian,16,2022,Monday,March,Evening
15154,37,4.6,2022-03-12,23:10,23:25,Fog,Low,Meal,motorcycle,1,No,Metropolitian,40,2022,Saturday,March,Night
15155,39,4.7,2022-03-07,17:15,17:30,Windy,Medium,Drinks,motorcycle,1,No,Metropolitian,29,2022,Monday,March,Evening
15156,33,4.8,2022-03-27,20:55,21:10,Windy,Jam,Meal,motorcycle,3,Yes,Metropolitian,48,2022,Sunday,March,Night
15157,34,4.8,2022-03-23,23:35,23:50,Fog,Low,Snack,electric_scooter,0,No,Metropolitian,27,2022,Wednesday,March,Night
15158,35,4.3,2022-04-06,18:50,18:55,Windy,Medium,Buffet,motorcycle,1,No,Metropolitian,46,2022,Wednesday,April,Evening
15159,24,4.8,2022-03-16,23:50,00:05,Windy,Low,Snack,motorcycle,0,No,Metropolitian,16,2022,Wednesday,March,Midnight
15160,29,4.5,2022-03-03,21:10,21:15,Sandstorms,Jam,Snack,motorcycle,1,No,Metropolitian,19,2022,Thursday,March,Night
15161,26,4.7,2022-04-03,18:25,18:40,Fog,Medium,Buffet,motorcycle,1,No,Metropolitian,20,2022,Sunday,April,Evening
15162,29,4.9,2022-02-11,08:15,08:30,Sunny,Low,Buffet,scooter,0,No,Metropolitian,17,2022,Friday,February,Morning
15163,30,4.2,2022-03-27,20:35,20:45,Stormy,Jam,Buffet,motorcycle,1,Yes,Metropolitian,46,2022,Sunday,March,Night
15164,26,4.7,2022-03-24,11:25,11:35,Windy,High,Buffet,scooter,1,No,Metropolitian,22,2022,Thursday,March,Morning
15165,25,4.6,2022-03-18,23:20,23:35,Stormy,Low,Snack,scooter,0,No,Urban,15,2022,Friday,March,Night
15166,26,4.4,2022-03-06,21:10,21:20,Cloudy,Jam,Meal,scooter,1,No,Metropolitian,33,2022,Sunday,March,Night
15167,21,4.9,2022-03-30,23:20,23:35,Fog,Low,Meal,motorcycle,1,No,Metropolitian,20,2022,Wednesday,March,Night
15168,36,4.9,2022-03-07,16:30,16:40,Cloudy,Medium,Meal,motorcycle,1,No,Metropolitian,15,2022,Monday,March,Evening
15169,20,4.0,2022-02-18,17:15,17:20,Fog,Medium,Buffet,scooter,1,No,Metropolitian,39,2022,Friday,February,Evening
15170,26,4.7,2022-03-28,18:55,19:05,Sandstorms,Medium,Buffet,motorcycle,1,No,Metropolitian,22,2022,Monday,March,Evening
15171,31,4.4,2022-03-28,19:55,20:05,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,33,2022,Monday,March,Night
15172,20,4.6,2022-02-11,10:40,10:55,Sunny,Low,Meal,motorcycle,0,No,Metropolitian,14,2022,Friday,February,Morning
15173,27,4.8,2022-03-13,19:40,19:55,Sandstorms,Jam,Drinks,scooter,1,No,Metropolitian,18,2022,Sunday,March,Evening
15174,39,4.7,2022-03-30,12:20,12:30,Sunny,High,Snack,motorcycle,1,No,Urban,19,2022,Wednesday,March,Afternoon
15175,31,4.3,2022-02-16,19:30,19:35,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,38,2022,Wednesday,February,Evening
15176,39,4.7,2022-02-16,23:25,23:30,Windy,Low,Buffet,motorcycle,1,No,Metropolitian,26,2022,Wednesday,February,Night
15177,34,4.0,2022-04-03,19:50,19:55,Sandstorms,Jam,Snack,motorcycle,0,No,Metropolitian,34,2022,Sunday,April,Evening
15178,27,5.0,2022-04-06,23:20,23:35,Sunny,Low,Meal,motorcycle,0,No,Metropolitian,23,2022,Wednesday,April,Night
15179,22,4.4,2022-03-06,17:30,17:40,Stormy,Medium,Drinks,motorcycle,2,No,Metropolitian,38,2022,Sunday,March,Evening
15180,39,4.6,2022-03-16,23:55,00:10,Stormy,Low,Buffet,scooter,0,No,Metropolitian,17,2022,Wednesday,March,Midnight
15181,34,4.9,2022-04-02,20:15,20:25,Fog,Jam,Meal,scooter,2,Yes,Metropolitian,42,2022,Saturday,April,Night
15182,21,4.7,2022-02-17,10:10,10:25,Windy,Low,Buffet,scooter,0,No,Metropolitian,11,2022,Thursday,February,Morning
15183,25,4.8,2022-03-06,21:35,21:45,Fog,Jam,Drinks,scooter,1,No,Metropolitian,38,2022,Sunday,March,Night
15184,34,4.8,2022-03-12,20:25,20:40,Cloudy,Jam,Buffet,motorcycle,1,No,Metropolitian,42,2022,Saturday,March,Night
15185,23,4.9,2022-03-25,20:55,21:10,Windy,Jam,Buffet,scooter,1,No,Metropolitian,17,2022,Friday,March,Night
15186,30,4.7,2022-03-03,21:35,21:45,Sunny,Jam,Buffet,scooter,1,No,Metropolitian,19,2022,Thursday,March,Night
15187,26,5.0,2022-03-18,23:10,23:15,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,21,2022,Friday,March,Night
15188,33,4.6,2022-04-03,19:15,19:30,Windy,Jam,Snack,electric_scooter,1,No,Metropolitian,30,2022,Sunday,April,Evening
15189,23,4.7,2022-02-17,16:40,16:50,Windy,Medium,Drinks,scooter,1,No,Metropolitian,27,2022,Thursday,February,Evening
15190,36,4.4,2022-03-07,09:35,09:45,Sandstorms,Low,Meal,motorcycle,1,No,Metropolitian,20,2022,Monday,March,Morning
15191,30,4.6,2022-03-13,22:40,22:55,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,16,2022,Sunday,March,Night
15192,23,4.8,2022-03-30,17:30,17:40,Sandstorms,Medium,Drinks,motorcycle,0,No,Urban,10,2022,Wednesday,March,Evening
15193,34,4.6,2022-03-24,20:35,20:45,Windy,Jam,Snack,motorcycle,0,No,Metropolitian,29,2022,Thursday,March,Night
15194,34,4.4,2022-03-19,18:30,18:40,Sandstorms,Medium,Snack,motorcycle,1,No,Metropolitian,32,2022,Saturday,March,Evening
15195,26,4.9,2022-04-02,18:20,18:25,Sunny,Medium,Drinks,motorcycle,1,No,Urban,19,2022,Saturday,April,Evening
15196,31,4.3,2022-03-08,19:55,20:10,Sandstorms,Jam,Meal,motorcycle,1,No,Semi-Urban,49,2022,Tuesday,March,Night
15197,27,4.6,2022-03-06,18:35,18:50,Sunny,Medium,Drinks,motorcycle,1,No,Metropolitian,27,2022,Sunday,March,Evening
15198,38,5.0,2022-03-07,23:15,23:25,Fog,Low,Meal,motorcycle,1,No,Urban,24,2022,Monday,March,Night
15199,29,4.8,2022-03-29,22:30,22:45,Cloudy,Low,Snack,motorcycle,1,No,Urban,23,2022,Tuesday,March,Night
15200,36,4.7,2022-02-13,23:55,00:05,Fog,Low,Drinks,scooter,1,No,Metropolitian,18,2022,Sunday,February,Midnight
15201,22,5.0,2022-03-09,12:30,12:45,Sandstorms,High,Snack,motorcycle,1,No,Metropolitian,26,2022,Wednesday,March,Afternoon
15202,34,4.2,2022-03-23,22:55,23:05,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,43,2022,Wednesday,March,Night
15203,29,4.6,2022-03-15,19:40,19:55,Sandstorms,Jam,Snack,motorcycle,2,No,Metropolitian,39,2022,Tuesday,March,Evening
15204,20,4.6,2022-03-20,23:20,23:35,Stormy,Low,Meal,motorcycle,0,No,Urban,17,2022,Sunday,March,Night
15205,21,4.9,2022-03-13,22:45,22:50,Sunny,Low,Buffet,scooter,1,No,Urban,16,2022,Sunday,March,Night
15206,27,5.0,2022-03-05,11:35,11:40,Cloudy,High,Drinks,scooter,1,No,Urban,25,2022,Saturday,March,Morning
15207,30,4.5,2022-04-01,22:30,22:40,Fog,Low,Drinks,scooter,1,No,Metropolitian,18,2022,Friday,April,Night
15208,24,5.0,2022-04-01,16:20,16:25,Sunny,Medium,Snack,motorcycle,0,No,Urban,18,2022,Friday,April,Evening
15209,26,4.7,2022-03-12,20:20,20:30,Fog,Jam,Meal,scooter,1,No,Metropolitian,35,2022,Saturday,March,Night
15210,32,4.8,2022-04-06,22:40,22:55,Cloudy,Low,Snack,scooter,0,No,Urban,25,2022,Wednesday,April,Night
15211,34,5.0,2022-03-21,09:25,09:40,Fog,Low,Buffet,scooter,1,No,Metropolitian,19,2022,Monday,March,Morning
15212,22,4.8,2022-03-08,19:45,19:55,Windy,Jam,Meal,motorcycle,1,No,Metropolitian,30,2022,Tuesday,March,Evening
15213,25,4.9,2022-03-23,22:35,22:40,Stormy,Low,Drinks,scooter,0,No,Metropolitian,11,2022,Wednesday,March,Night
15214,27,5.0,2022-03-26,16:15,16:30,Fog,Medium,Snack,motorcycle,1,No,Metropolitian,17,2022,Saturday,March,Evening
15215,29,4.8,2022-03-25,21:40,21:50,Cloudy,Jam,Snack,motorcycle,1,No,Metropolitian,42,2022,Friday,March,Night
15216,37,5.0,2022-04-04,23:50,00:05,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,20,2022,Monday,April,Midnight
15217,33,4.2,2022-03-01,11:50,11:55,Stormy,High,Drinks,motorcycle,1,No,Metropolitian,37,2022,Tuesday,March,Morning
15218,24,4.8,2022-02-15,11:15,11:25,Stormy,High,Meal,motorcycle,0,No,Urban,24,2022,Tuesday,February,Morning
15219,35,4.6,2022-04-03,19:50,19:55,Fog,Jam,Snack,scooter,1,No,Metropolitian,30,2022,Sunday,April,Evening
15220,33,4.1,2022-03-13,18:40,18:50,Sandstorms,Medium,Meal,motorcycle,0,No,Metropolitian,31,2022,Sunday,March,Evening
15221,37,4.1,2022-03-17,11:20,11:30,Stormy,High,Buffet,motorcycle,1,No,Metropolitian,36,2022,Thursday,March,Morning
15222,35,4.6,2022-03-12,20:20,20:30,Stormy,Jam,Meal,motorcycle,1,No,Metropolitian,25,2022,Saturday,March,Night
15223,37,3.5,2022-03-29,21:50,21:55,Windy,Jam,Drinks,motorcycle,1,No,Metropolitian,32,2022,Tuesday,March,Night
15224,26,4.7,2022-02-18,17:40,17:50,Sandstorms,Medium,Drinks,motorcycle,2,No,Metropolitian,38,2022,Friday,February,Evening
15225,30,4.4,2022-03-28,13:50,13:55,Windy,High,Snack,motorcycle,3,No,Metropolitian,45,2022,Monday,March,Afternoon
15226,34,4.8,2022-03-03,13:40,13:55,Stormy,High,Snack,scooter,1,No,Metropolitian,29,2022,Thursday,March,Afternoon
15227,32,3.6,2022-03-27,20:35,20:45,Windy,Jam,Snack,scooter,2,No,Metropolitian,37,2022,Sunday,March,Night
15228,27,4.5,2022-03-20,18:35,18:50,Sunny,Medium,Meal,motorcycle,1,No,Urban,23,2022,Sunday,March,Evening
15229,38,4.2,2022-04-05,11:25,11:40,Sandstorms,High,Meal,motorcycle,2,No,Metropolitian,33,2022,Tuesday,April,Morning
15230,38,4.3,2022-02-15,17:10,17:25,Sandstorms,Medium,Drinks,motorcycle,2,No,Metropolitian,36,2022,Tuesday,February,Evening
15231,34,4.1,2022-02-18,19:40,19:45,Cloudy,Jam,Buffet,motorcycle,1,No,Metropolitian,41,2022,Friday,February,Evening
15232,32,4.7,2022-03-14,20:35,20:50,Windy,Jam,Drinks,motorcycle,1,No,Metropolitian,52,2022,Monday,March,Night
15233,26,4.9,2022-03-20,17:50,17:55,Stormy,Medium,Drinks,scooter,0,No,Metropolitian,18,2022,Sunday,March,Evening
15234,21,4.7,2022-04-03,10:55,11:10,Sandstorms,Low,Meal,scooter,1,No,Urban,18,2022,Sunday,April,Morning
15235,39,4.7,2022-03-21,14:25,14:35,Windy,High,Drinks,electric_scooter,0,No,Urban,28,2022,Monday,March,Afternoon
15236,26,4.9,2022-02-16,20:35,20:40,Windy,Jam,Snack,scooter,1,No,Metropolitian,28,2022,Wednesday,February,Night
15237,39,5.0,2022-03-13,10:10,10:15,Sunny,Low,Buffet,scooter,0,No,Metropolitian,16,2022,Sunday,March,Morning
15238,23,4.9,2022-03-15,10:50,11:05,Sandstorms,Low,Drinks,motorcycle,0,No,Metropolitian,10,2022,Tuesday,March,Morning
15239,38,4.5,2022-04-03,18:40,18:50,Fog,Medium,Snack,electric_scooter,1,No,Metropolitian,15,2022,Sunday,April,Evening
15240,27,4.7,2022-04-03,21:55,22:05,Windy,Jam,Buffet,motorcycle,1,No,Urban,22,2022,Sunday,April,Night
15241,35,4.9,2022-03-07,17:15,17:25,Cloudy,Medium,Meal,electric_scooter,0,No,Metropolitian,16,2022,Monday,March,Evening
15242,21,5.0,2022-04-04,21:25,21:30,Sandstorms,Jam,Buffet,scooter,0,No,Metropolitian,27,2022,Monday,April,Night
15243,36,5.0,2022-03-28,09:15,09:25,Sunny,Low,Buffet,scooter,0,No,Metropolitian,14,2022,Monday,March,Morning
15244,38,4.3,2022-03-07,22:40,22:55,Sandstorms,Low,Buffet,motorcycle,1,No,Metropolitian,28,2022,Monday,March,Night
15245,26,4.8,2022-03-02,19:15,19:25,Sandstorms,Jam,Drinks,scooter,0,No,Metropolitian,27,2022,Wednesday,March,Evening
15246,31,3.6,2022-03-02,20:20,20:30,Sandstorms,Jam,Meal,electric_scooter,1,No,Metropolitian,31,2022,Wednesday,March,Night
15247,37,4.8,2022-03-09,08:10,08:25,Cloudy,Low,Snack,scooter,1,No,Urban,15,2022,Wednesday,March,Morning
15248,26,4.7,2022-03-12,18:35,18:40,Sandstorms,Medium,Buffet,scooter,1,No,Urban,28,2022,Saturday,March,Evening
15249,33,4.3,2022-03-25,17:35,17:50,Windy,Medium,Meal,motorcycle,0,No,Metropolitian,38,2022,Friday,March,Evening
15250,34,5.0,2022-03-08,20:20,20:35,Sunny,Jam,Buffet,motorcycle,1,No,Urban,27,2022,Tuesday,March,Night
15251,24,4.3,2022-03-02,19:50,20:05,Sandstorms,Jam,Meal,motorcycle,1,No,Metropolitian,34,2022,Wednesday,March,Night
15252,23,4.9,2022-02-15,09:30,09:45,Windy,Low,Buffet,scooter,0,No,Metropolitian,13,2022,Tuesday,February,Morning
15253,30,4.4,2022-02-14,18:15,18:30,Cloudy,Medium,Meal,electric_scooter,2,No,Metropolitian,42,2022,Monday,February,Evening
15254,25,4.7,2022-03-14,19:20,19:35,Sandstorms,Jam,Buffet,scooter,1,No,Metropolitian,19,2022,Monday,March,Evening
15255,21,5.0,2022-02-11,17:25,17:40,Sandstorms,Medium,Drinks,scooter,1,No,Metropolitian,20,2022,Friday,February,Evening
15256,30,4.9,2022-02-14,19:25,19:40,Cloudy,Jam,Buffet,motorcycle,3,Yes,Metropolitian,46,2022,Monday,February,Evening
15257,23,4.9,2022-02-11,09:35,09:50,Stormy,Low,Snack,scooter,0,No,Urban,17,2022,Friday,February,Morning
15258,38,4.7,2022-02-17,20:30,20:35,Windy,Jam,Meal,scooter,1,No,Metropolitian,33,2022,Thursday,February,Night
15259,30,3.8,2022-03-02,19:20,19:30,Stormy,Jam,Snack,motorcycle,1,No,Urban,40,2022,Wednesday,March,Evening
15260,20,4.7,2022-02-12,17:30,17:40,Sandstorms,Medium,Snack,scooter,1,No,Metropolitian,16,2022,Saturday,February,Evening
15261,31,4.9,2022-04-06,23:10,23:25,Stormy,Low,Drinks,scooter,1,No,Metropolitian,23,2022,Wednesday,April,Night
15262,36,4.6,2022-03-02,23:45,23:55,Windy,Low,Meal,motorcycle,1,No,Metropolitian,22,2022,Wednesday,March,Night
15263,33,4.3,2022-02-18,19:35,19:50,Sandstorms,Jam,Buffet,motorcycle,1,No,Metropolitian,41,2022,Friday,February,Evening
15264,34,4.6,2022-03-06,20:45,20:50,Stormy,Jam,Buffet,motorcycle,1,No,Metropolitian,27,2022,Sunday,March,Night
15265,39,4.9,2022-03-29,23:45,23:55,Fog,Low,Buffet,scooter,1,No,Metropolitian,26,2022,Tuesday,March,Night
15266,22,4.6,2022-02-14,21:45,21:55,Windy,Jam,Snack,scooter,1,No,Metropolitian,27,2022,Monday,February,Night
15267,23,4.8,2022-03-16,23:25,23:40,Stormy,Low,Buffet,motorcycle,1,No,Metropolitian,18,2022,Wednesday,March,Night
15268,29,4.6,2022-02-18,19:25,19:35,Sunny,Jam,Meal,motorcycle,1,No,Metropolitian,22,2022,Friday,February,Evening
15269,29,4.2,2022-03-11,21:10,21:15,Sunny,Jam,Snack,motorcycle,2,No,Metropolitian,54,2022,Friday,March,Night
15270,23,4.8,2022-03-17,23:15,23:25,Fog,Low,Snack,motorcycle,1,No,Metropolitian,17,2022,Thursday,March,Night
15271,25,4.6,2022-03-15,08:55,09:10,Cloudy,Low,Buffet,scooter,1,No,Urban,15,2022,Tuesday,March,Morning
15272,34,5.0,2022-03-20,23:30,23:45,Stormy,Low,Snack,electric_scooter,1,No,Metropolitian,20,2022,Sunday,March,Night
15273,29,4.8,2022-03-06,22:50,23:05,Fog,Low,Drinks,scooter,1,No,Metropolitian,21,2022,Sunday,March,Night
15274,33,4.0,2022-03-08,19:50,20:05,Stormy,Jam,Snack,motorcycle,1,No,Metropolitian,35,2022,Tuesday,March,Night
15275,39,4.6,2022-03-30,10:40,10:50,Fog,Low,Meal,motorcycle,0,No,Metropolitian,27,2022,Wednesday,March,Morning
15276,35,4.5,2022-03-28,15:45,15:50,Cloudy,Medium,Drinks,scooter,0,No,Urban,17,2022,Monday,March,Afternoon
15277,38,4.1,2022-02-11,09:40,09:50,Sandstorms,Low,Buffet,motorcycle,1,No,Metropolitian,34,2022,Friday,February,Morning
15278,28,5.0,2022-03-20,23:25,23:35,Fog,Low,Meal,motorcycle,1,No,Metropolitian,29,2022,Sunday,March,Night
15279,31,4.5,2022-03-05,15:10,15:15,Sandstorms,Medium,Buffet,motorcycle,0,No,Urban,27,2022,Saturday,March,Afternoon
15280,34,4.4,2022-02-18,21:30,21:35,Stormy,Jam,Buffet,scooter,1,No,Metropolitian,43,2022,Friday,February,Night
15281,31,4.9,2022-03-31,18:15,18:30,Cloudy,Medium,Snack,motorcycle,1,No,Metropolitian,47,2022,Thursday,March,Evening
15282,35,4.0,2022-04-03,19:15,19:25,Windy,Jam,Drinks,motorcycle,2,No,Urban,40,2022,Sunday,April,Evening
15283,21,4.0,2022-03-02,19:20,19:30,Fog,Jam,Meal,motorcycle,0,No,Metropolitian,35,2022,Wednesday,March,Evening
15284,34,4.7,2022-03-05,22:25,22:40,Cloudy,Low,Snack,motorcycle,0,No,Metropolitian,22,2022,Saturday,March,Night
15285,22,4.9,2022-03-17,16:55,17:10,Windy,Medium,Buffet,scooter,1,No,Urban,26,2022,Thursday,March,Evening
15286,31,4.6,2022-04-02,17:25,17:30,Windy,Medium,Snack,motorcycle,1,No,Metropolitian,26,2022,Saturday,April,Evening
15287,25,4.9,2022-03-26,20:55,21:05,Cloudy,Jam,Snack,motorcycle,1,No,Metropolitian,26,2022,Saturday,March,Night
15288,31,4.7,2022-03-10,17:35,17:40,Cloudy,Medium,Snack,motorcycle,1,No,Metropolitian,39,2022,Thursday,March,Evening
15289,24,5.0,2022-03-23,23:15,23:30,Fog,Low,Snack,motorcycle,0,No,Metropolitian,20,2022,Wednesday,March,Night
15290,36,4.5,2022-02-14,18:25,18:40,Cloudy,Medium,Snack,motorcycle,1,Yes,Urban,47,2022,Monday,February,Evening
15291,32,4.4,2022-02-11,18:30,18:40,Sandstorms,Medium,Meal,scooter,0,No,Metropolitian,31,2022,Friday,February,Evening
15292,36,4.8,2022-04-03,21:35,21:50,Stormy,Jam,Meal,motorcycle,1,No,Metropolitian,27,2022,Sunday,April,Night
15293,37,4.8,2022-03-24,14:15,14:20,Sunny,High,Snack,motorcycle,1,No,Metropolitian,27,2022,Thursday,March,Afternoon
15294,29,4.9,2022-03-31,20:20,20:35,Sunny,Jam,Drinks,scooter,1,No,Urban,19,2022,Thursday,March,Night
15295,24,4.6,2022-03-08,23:40,23:55,Sandstorms,Low,Meal,scooter,1,No,Metropolitian,18,2022,Tuesday,March,Night
15296,36,4.8,2022-03-26,08:55,09:10,Windy,Low,Snack,scooter,1,No,Metropolitian,22,2022,Saturday,March,Morning
15297,21,4.6,2022-03-11,19:40,19:50,Sandstorms,Jam,Buffet,scooter,0,No,Metropolitian,24,2022,Friday,March,Evening
15298,31,4.6,2022-03-12,22:45,22:50,Fog,Low,Snack,scooter,1,No,Metropolitian,26,2022,Saturday,March,Night
15299,24,4.0,2022-03-26,10:35,10:50,Stormy,Low,Snack,motorcycle,1,No,Metropolitian,27,2022,Saturday,March,Morning
15300,33,4.8,2022-02-12,20:55,21:10,Sunny,Jam,Drinks,motorcycle,1,No,Urban,30,2022,Saturday,February,Night
15301,21,4.9,2022-04-04,23:25,23:35,Cloudy,Low,Snack,electric_scooter,1,No,Metropolitian,28,2022,Monday,April,Night
15302,39,4.1,2022-03-19,17:55,18:10,Stormy,Medium,Meal,motorcycle,1,No,Metropolitian,34,2022,Saturday,March,Evening
15303,29,4.8,2022-03-12,18:40,18:55,Sandstorms,Medium,Snack,scooter,1,No,Metropolitian,25,2022,Saturday,March,Evening
15304,39,4.8,2022-03-11,19:25,19:35,Sandstorms,Jam,Buffet,motorcycle,1,No,Metropolitian,30,2022,Friday,March,Evening
15305,30,4.4,2022-02-13,20:20,20:30,Fog,Jam,Snack,scooter,2,No,Metropolitian,37,2022,Sunday,February,Night
15306,24,4.6,2022-03-12,21:15,21:25,Sandstorms,Jam,Meal,motorcycle,0,No,Metropolitian,19,2022,Saturday,March,Night
15307,31,4.8,2022-02-11,23:40,23:45,Cloudy,Low,Snack,scooter,1,No,Metropolitian,19,2022,Friday,February,Night
15308,39,5.0,2022-03-02,19:45,19:50,Stormy,Jam,Buffet,scooter,1,No,Metropolitian,25,2022,Wednesday,March,Evening
15309,35,4.6,2022-02-12,23:20,23:30,Windy,Low,Meal,scooter,0,No,Metropolitian,24,2022,Saturday,February,Night
15310,33,4.1,2022-04-06,18:45,18:50,Cloudy,Medium,Drinks,scooter,1,No,Metropolitian,43,2022,Wednesday,April,Evening
15311,35,4.6,2022-03-10,17:40,17:45,Sunny,Medium,Buffet,motorcycle,1,No,Urban,18,2022,Thursday,March,Evening
15312,23,4.7,2022-03-06,22:10,22:20,Fog,Low,Snack,motorcycle,1,No,Metropolitian,20,2022,Sunday,March,Night
15313,28,4.6,2022-03-04,19:10,19:20,Windy,Jam,Snack,scooter,0,No,Metropolitian,19,2022,Friday,March,Evening
15314,25,5.0,2022-03-31,21:55,22:05,Sunny,Jam,Snack,scooter,1,No,Metropolitian,22,2022,Thursday,March,Night
15315,37,4.7,2022-03-11,14:20,14:35,Sunny,High,Meal,scooter,1,No,Metropolitian,24,2022,Friday,March,Afternoon
15316,28,4.9,2022-03-20,20:35,20:40,Fog,Jam,Buffet,scooter,1,No,Urban,38,2022,Sunday,March,Night
15317,26,4.7,2022-03-20,18:15,18:20,Sunny,Medium,Meal,scooter,1,No,Urban,11,2022,Sunday,March,Evening
15318,22,4.8,2022-03-04,18:35,18:50,Sandstorms,Medium,Meal,motorcycle,2,No,Urban,38,2022,Friday,March,Evening
15319,36,4.6,2022-03-26,08:25,08:40,Cloudy,Low,Meal,motorcycle,1,No,Metropolitian,17,2022,Saturday,March,Morning
15320,34,4.0,2022-03-10,20:10,20:20,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,40,2022,Thursday,March,Night
15321,21,4.9,2022-03-11,22:40,22:55,Sunny,Low,Drinks,electric_scooter,0,No,Metropolitian,22,2022,Friday,March,Night
15322,23,4.3,2022-03-25,17:50,17:55,Cloudy,Medium,Snack,scooter,1,No,Urban,35,2022,Friday,March,Evening
15323,36,4.6,2022-03-28,11:40,11:50,Sandstorms,High,Buffet,motorcycle,0,No,Metropolitian,30,2022,Monday,March,Morning
15324,20,4.5,2022-04-06,20:10,20:25,Stormy,Jam,Meal,scooter,0,No,Metropolitian,25,2022,Wednesday,April,Night
15325,25,4.8,2022-03-19,09:15,09:20,Cloudy,Low,Meal,scooter,1,No,Metropolitian,10,2022,Saturday,March,Morning
15326,33,4.7,2022-03-18,19:40,19:55,Fog,Jam,Buffet,motorcycle,3,Yes,Metropolitian,52,2022,Friday,March,Evening
15327,27,4.8,2022-03-31,18:15,18:25,Cloudy,Medium,Buffet,scooter,1,No,Metropolitian,31,2022,Thursday,March,Evening
15328,36,4.7,2022-04-03,20:30,20:35,Windy,Jam,Drinks,motorcycle,2,No,Metropolitian,36,2022,Sunday,April,Night
15329,32,4.8,2022-03-23,22:40,22:55,Stormy,Low,Drinks,motorcycle,1,No,Metropolitian,20,2022,Wednesday,March,Night
15330,23,4.7,2022-03-29,23:55,00:10,Cloudy,Low,Buffet,electric_scooter,0,No,Metropolitian,22,2022,Tuesday,March,Midnight
15331,25,2.5,2022-03-31,23:55,00:05,Sunny,Low,Meal,scooter,0,No,Metropolitian,35,2022,Thursday,March,Midnight
15332,32,4.1,2022-03-30,13:55,14:05,Stormy,High,Meal,motorcycle,1,No,Metropolitian,32,2022,Wednesday,March,Afternoon
15333,28,4.7,2022-04-05,22:35,22:50,Windy,Low,Snack,motorcycle,1,No,Metropolitian,19,2022,Tuesday,April,Night
15334,30,4.4,2022-03-04,21:10,21:15,Windy,Jam,Meal,scooter,0,No,Metropolitian,36,2022,Friday,March,Night
15335,32,4.7,2022-03-13,11:55,12:10,Sunny,High,Snack,motorcycle,0,No,Metropolitian,20,2022,Sunday,March,Afternoon
15336,33,4.9,2022-03-13,21:45,21:55,Sunny,Jam,Drinks,electric_scooter,0,No,Metropolitian,22,2022,Sunday,March,Night
15337,37,4.6,2022-03-19,19:35,19:45,Fog,Jam,Drinks,scooter,1,No,Metropolitian,32,2022,Saturday,March,Evening
